
Residuals from Base Run #8 (Convergent Run)

Base_Run	Date_Time	Dichloromethane	Chloroform	Trichlorofluoromethane	Dichlorodifluoromethane	Carbon Tetrachloride	1_1_2-Trichlorotrifluoroethane	1_2-Dichloro-1_1_2_2-tetrafluoroethane	Tetrachloroethene	1_2-Dichlorobenzene	1_4-Dichlorobenzene	PCBTF	N-Butane	Isobutane	N-Pentane	Isopentane	2-Methyl pentane	Butene	Propylene	cis-2-Pentene	Isoprene	alpha-Pinene	MVK	Benzene	Toluene	Ethylbenzene	Propylbenzene	m_p-Xylene	o-Xylene	p-Isopropyl Toluene	Naphthalene	Methanol	Ethanol	Phenol	Formaldehyde	Acetaldehyde	Isovaleraldehyde	Hexaldehyde	m_p-Tolualdehyde	Phenylacetaldehyde	Cyclohexanone	Methyl acetate	n-Butyl acetate	D5-Siloxane	O3_form	NOx
8	08/09/21	1.637000E-001	-1.290000E-003	-4.825000E-002	4.754000E-002	-2.697000E-003	3.188000E-002	-6.156000E-004	-2.187000E-004	5.810000E-004	-3.606000E-004	3.428000E-003	9.699000E-002	1.211000E-002	-5.110000E-003	-9.103000E-002	-1.220000E-002	8.914000E-004	-2.512000E-002	2.342000E-003	1.393000E-001	1.159000E-002	6.159000E-002	4.230000E-002	1.131000E-001	1.539000E-002	2.196000E-003	-1.198000E-002	2.417000E-003	3.649000E-003	-4.704000E-003	-9.609000E-004	-2.471000E-001	-1.820000E-001	1.553000E+000	3.389000E-001	-4.020000E-003	1.689000E-002	-1.840000E-004	4.354000E-002	5.007000E-004	-6.391000E-002	4.705000E-002	1.263000E-002	6.493000E-001	-5.864000E+000
8	08/10/21	4.389000E-002	-4.371000E-003	-4.387000E-003	9.437000E-002	-1.705000E-002	-1.219000E-002	-3.422000E-004	-1.142000E-003	3.380000E-005	3.756000E-005	5.344000E-003	-6.605000E-002	3.442000E-002	1.570000E-003	9.620000E-002	1.737000E-001	-6.003000E-002	-3.261000E-002	1.137000E-003	1.738000E-002	-5.903000E-003	1.972000E-003	-7.424000E-002	5.110000E-002	4.381000E-003	8.807000E-004	-7.559000E-003	1.434000E-003	-3.064000E-003	-3.031000E-003	-2.027000E-002	2.304000E-001	8.207000E-002	1.290000E+000	8.166000E-001	9.714000E-003	7.125000E-002	4.936000E-004	-1.664000E-002	-1.632000E-004	-5.016000E-002	1.852000E-002	-7.625000E-003	1.056000E+000	-1.832000E+000
8	08/11/21	1.784000E-002	-6.287000E-004	1.902000E-002	-2.203000E-003	1.728000E-002	3.596000E-003	-1.199000E-003	4.888000E-005	5.344000E-004	2.587000E-004	1.466000E-003	-2.997000E-003	5.571000E-002	-2.009000E-004	-1.852000E-002	8.755000E-003	-2.325000E-002	-1.513000E-001	9.050000E-004	-1.908000E-001	-3.836000E-002	-7.552000E-002	-1.605000E-001	-2.243000E-002	-2.935000E-003	1.658000E-004	-6.286000E-003	-1.503000E-003	6.244000E-002	-6.746000E-004	-2.345000E-002	1.480000E-001	-4.249000E-002	1.842000E-001	-7.948000E-002	2.255000E-002	7.249000E-002	3.667000E-004	-6.193000E-002	1.947000E-003	1.044000E-002	2.861000E-003	-7.029000E-003	7.083000E+000	6.427000E-001
8	08/12/21	4.484000E-003	-1.041000E-002	9.864000E-002	4.049000E-001	1.178000E-002	9.442000E-003	5.969000E-003	-7.329000E-004	2.123000E-004	-2.796000E-004	1.354000E-002	2.463000E-001	2.155000E-001	-7.372000E-003	-2.040000E-003	-4.650000E-002	1.222000E-001	1.238000E-001	9.944000E-004	9.530000E-002	3.013000E-003	4.545000E-002	-9.925000E-002	2.853000E-002	-9.849000E-004	4.034000E-003	-2.547000E-003	-4.589000E-003	3.323000E-002	7.552000E-004	-1.464000E-001	7.704000E-003	2.111000E-001	-5.301000E-001	-7.269000E-001	-4.003000E-002	-7.120000E-002	-2.336000E-005	-4.695000E-002	-2.978000E-004	-1.199000E-001	1.736000E-002	-1.005000E-002	-2.388000E+001	1.389000E+000
8	08/13/21	-4.806000E-003	-2.037000E-003	1.641000E-002	-1.047000E-002	-1.444000E-004	-2.621000E-003	-6.575000E-004	2.475000E-004	1.414000E-003	-6.006000E-004	4.473000E-005	2.718000E-002	2.289000E-002	-2.057000E-004	-1.763000E-003	1.445000E-002	-2.626000E-003	-1.511000E-001	-3.197000E-003	-1.240000E-001	-1.467000E-002	-3.707000E-002	-4.797000E-002	4.637000E-003	-8.583000E-004	-1.105000E-004	-2.684000E-003	-1.294000E-003	-9.091000E-004	-2.872000E-003	1.145000E+002	1.087000E-001	5.118000E-001	5.187000E-001	2.608000E-001	1.122000E-002	4.801000E-002	3.419000E-004	-1.977000E-002	2.515000E-004	1.816000E-002	1.363000E-003	-1.887000E-002	3.579000E+000	-8.487000E-002
8	08/14/21	-2.919000E-002	8.125000E-004	3.827000E-002	2.499000E-003	1.409000E-002	7.536000E-003	1.024000E-003	-1.897000E-004	1.188000E-004	-1.561000E-004	-1.246000E-003	-5.186000E-002	-1.743000E-002	9.436000E-003	4.704000E-002	8.940000E-002	-3.547000E-002	-6.800000E-002	-5.523000E-003	9.138000E-002	4.879000E-003	1.194000E+000	-1.013000E-001	-2.044000E-003	2.616000E-003	1.977000E-003	7.263000E-003	6.469000E-003	-7.990000E-004	7.177000E-003	-9.927000E+000	-1.688000E-001	-7.736000E-002	4.309000E-001	-3.073000E-002	9.870000E-003	3.435000E-002	3.559000E-004	-1.100000E-001	1.141000E-003	-3.669000E-003	-3.850000E-002	1.677000E-002	-5.461000E+000	1.730000E+000
8	08/15/21	-2.204000E-002	3.556000E-003	3.440000E-002	6.089000E-002	9.325000E-003	4.625000E-003	-1.340000E-002	2.742000E-004	7.238000E-004	-5.660000E-004	-2.082000E-004	7.125000E-002	-4.595000E-002	1.277000E-005	3.544000E-002	1.632000E-002	3.742000E-002	3.251000E-001	-7.620000E-003	5.326000E-002	6.276000E-002	1.668000E-001	-2.087000E-001	6.604000E-003	1.077000E-003	-1.460000E-004	-1.837000E-003	-6.795000E-004	-1.538000E-003	-3.969000E-003	1.787000E+001	-6.346000E-002	-3.016000E-001	1.462000E+000	7.357000E-001	2.796000E-002	8.463000E-002	4.075000E-005	-9.460000E-002	-5.887000E-004	4.341000E-002	1.074000E-002	1.071000E-002	5.524000E+000	-1.208000E+000
8	08/16/21	-8.994000E-003	-3.399000E-003	1.756000E-002	3.416000E-002	-1.382000E-002	-5.116000E-003	-3.457000E-004	-1.473000E-003	5.697000E-004	-4.923000E-004	5.185000E-004	1.339000E-001	8.688000E-002	-1.440000E-002	-7.789000E-003	4.037000E-002	4.045000E-002	9.181000E-003	1.643000E-003	1.367000E-001	5.151000E-002	1.279000E-001	8.597000E-003	4.675000E-002	5.978000E-003	1.749000E-003	-2.158000E-003	4.247000E-003	4.339000E-003	-1.665000E-003	4.831000E-001	-7.618000E-002	-4.652000E-002	-5.105000E-001	-4.049000E-001	2.993000E-002	1.057000E-001	-2.181000E-004	-1.034000E-001	2.505000E-004	7.277000E-002	-1.464000E-002	-2.738000E-002	-4.308000E+000	-8.423000E-001
8	08/17/21	-2.282000E-003	-1.800000E-003	-3.911000E-002	4.385000E-002	-1.084000E-002	1.367000E-002	1.329000E-003	5.210000E-004	4.953000E-004	-4.431000E-004	2.637000E-003	1.199000E-001	4.611000E-002	-1.761000E-003	-1.208000E-001	-3.760000E-002	2.037000E-002	6.518000E-002	5.822000E-003	-1.052000E-002	-1.524000E-002	3.927000E-003	-5.903000E-002	7.949000E-003	6.073000E-003	1.116000E-003	-1.669000E-002	-3.361000E-003	5.141000E-003	-6.746000E-004	6.358000E-001	-5.162000E-002	1.764000E-001	2.661000E-001	-6.524000E-002	1.001000E-002	3.081000E-002	-4.720000E-004	-7.640000E-002	1.083000E-003	-1.516000E-003	3.838000E-002	-5.492000E-004	1.740000E+000	-2.291000E+000
8	08/18/21	-3.032000E-003	-2.915000E-004	-3.465000E-002	6.877000E-002	1.631000E-002	2.448000E-003	2.949000E-004	5.364000E-004	1.467000E-005	2.000000E-005	3.075000E-005	-5.305000E-002	1.031000E-001	1.864000E-005	-8.846000E-003	-4.327000E-002	-2.586000E-002	-1.072000E-001	-2.200000E-003	2.421000E-002	1.972000E-002	1.628000E-002	-2.393000E-002	-1.653000E-004	-4.245000E-004	-1.164000E-003	-3.732000E-003	-1.289000E-003	4.663000E-003	-3.858000E-003	-4.728000E-001	-1.884000E-003	-2.115000E-001	-6.836000E-001	-2.427000E-001	1.414000E-002	2.598000E-002	-1.526000E-004	-1.190000E-001	1.343000E-003	5.462000E-002	1.053000E-002	-1.027000E-004	5.546000E+001	-6.186000E-002
8	08/19/21	-4.603000E-003	-8.378000E-005	2.531000E-002	6.746000E-002	8.259000E-003	-8.394000E-004	-2.137000E-003	-7.700000E-004	7.854000E-006	4.418000E-005	-3.392000E-004	-6.601000E-002	5.039000E-004	7.017000E-005	6.986000E-003	4.889000E-003	-3.167000E-002	-1.330000E-001	-2.345000E-003	-2.919000E-002	-2.125000E-002	-3.564000E-002	-2.775000E-002	4.914000E-004	-7.074000E-004	-8.892000E-004	-2.657000E-003	6.592000E-005	1.868000E-003	1.750000E-003	3.707000E+000	-1.522000E-003	-8.764000E-002	-6.544000E-001	-2.279000E-001	1.154000E-002	8.677000E-003	-1.254000E-004	7.573000E-003	1.550000E-003	1.013000E-001	4.241000E-003	-6.121000E-004	1.081000E+001	3.657000E-001
8	08/20/21	-2.143000E-002	-4.683000E-003	2.807000E-002	8.186000E-002	4.301000E-003	4.352000E-003	1.228000E-003	-5.053000E-004	4.865000E-004	-3.165000E-004	3.833000E-003	-4.024000E-002	1.930000E-003	1.031000E-002	-6.925000E-002	1.237000E-001	-2.606000E-002	3.508000E-002	-3.352000E-003	1.804000E-002	6.209000E-003	-2.858000E-003	-4.287000E-002	-3.724000E-002	-1.585000E-003	3.035000E-004	9.312000E-003	6.248000E-003	8.702000E-004	5.601000E-003	-6.355000E+000	2.216000E-002	-3.749000E-003	-1.004000E-001	-2.022000E-001	-9.140000E-003	-1.648000E-002	1.926000E-004	-5.591000E-004	1.580000E-003	-1.979000E-002	6.482000E-002	4.349000E-002	-1.014000E+001	-1.009000E+000
8	08/21/21	-4.935000E-002	4.029000E-002	4.323000E-002	-1.555000E-001	6.180000E-002	-1.508000E-002	-2.732000E-004	5.295000E-003	2.712000E-005	-3.736000E-004	7.165000E-004	-2.391000E-003	2.866000E-004	-1.274000E-004	2.393000E-002	-9.447000E-002	-5.240000E-002	1.676000E-001	-6.215000E-004	-2.454000E-002	-3.729000E-003	5.597000E-003	-3.291000E-002	4.937000E-002	8.604000E-003	-1.414000E-002	9.486000E-003	8.560000E-003	-3.288000E-003	3.608000E-002	3.135000E-001	4.905000E-004	8.205000E-002	-1.297000E+000	4.963000E-001	2.049000E-003	-1.711000E-003	-1.823000E-004	-3.425000E-002	6.650000E-005	1.373000E-001	-1.533000E-002	2.836000E-001	9.052000E+000	-1.185000E+001
8	08/22/21	-1.576000E-002	-8.431000E-004	-2.026000E-002	5.632000E-002	2.192000E-002	7.867000E-003	-5.292000E-004	4.285000E-005	7.720000E-004	-1.749000E-004	9.447000E-004	-5.602000E-002	-4.950000E-003	9.727000E-003	-3.199000E-004	4.647000E-002	-1.287000E-002	-5.373000E-002	-3.314000E-004	3.593000E-002	1.157000E-002	8.107000E-003	4.455000E-002	-4.435000E-003	-1.982000E-003	-3.174000E-004	-5.482000E-004	1.282000E-004	-3.999000E-003	1.871000E-003	1.251000E-004	8.829000E-004	-2.271000E-001	4.532000E-001	5.036000E-001	1.082000E-003	-8.898000E-003	4.234000E-004	-3.255000E-002	2.282000E-003	1.478000E-002	-4.153000E-003	-1.023000E-002	7.626000E+000	-7.586000E-001
8	08/23/21	2.989000E-002	1.794000E-003	-1.217000E-002	-2.974000E-002	1.473000E-002	-1.894000E-003	-1.062000E-003	-6.855000E-004	2.432000E-004	-1.676000E-004	-3.863000E-004	-7.742000E-002	1.396000E-002	6.492000E-003	5.013000E-002	1.190000E-001	-1.072000E-002	1.912000E-004	7.920000E-004	-1.072000E-003	3.461000E-003	-1.441000E-002	9.080000E-002	-3.038000E-003	6.297000E-003	1.558000E-003	-2.234000E-003	3.723000E-003	-3.344000E-003	-4.494000E-003	2.051000E-001	9.392000E-002	-4.641000E-002	5.820000E-001	1.901000E+000	1.099000E-002	4.113000E-002	3.604000E-004	-1.410000E-001	1.088000E-003	5.139000E-002	-4.329000E-002	-2.365000E-002	7.083000E+000	4.654000E-001
8	08/24/21	-3.255000E-002	-5.790000E-004	2.152000E-002	-2.018000E-002	8.847000E-003	9.857000E-003	2.024000E-003	-2.241000E-004	3.172000E-004	-2.009000E-004	9.136000E-003	-8.215000E-003	1.707000E-002	1.992000E-003	-1.453000E-002	-4.866000E-002	-1.663000E-002	-1.219000E-001	-2.380000E-003	9.573000E-002	1.601000E-002	4.834000E-002	1.717000E-001	1.937000E-002	2.604000E-003	4.027000E-003	1.430000E-002	1.785000E-003	-2.010000E-002	6.778000E-003	-1.478000E-001	5.524000E-003	5.088000E-002	5.846000E-001	1.635000E-001	-5.377000E-003	-8.019000E-003	1.079000E-005	3.361000E-002	-1.059000E-004	1.494000E-003	-1.571000E-002	1.553000E-001	-1.424000E+000	-1.589000E+000
8	08/25/21	1.905000E-002	-6.292000E-004	3.534000E-003	-6.282000E-002	1.605000E-002	1.148000E-002	3.007000E-003	-3.407000E-004	2.539000E-004	-8.069000E-005	1.034000E-002	-7.923000E-002	3.271000E-002	1.437000E-002	1.201000E-002	-6.812000E-002	-2.728000E-002	-1.273000E-001	-8.963000E-004	3.813000E-002	-4.268000E-003	3.226000E-002	1.578000E-002	4.396000E-002	6.172000E-003	1.801000E-003	2.786000E-002	1.259000E-002	-2.546000E-002	1.536000E-002	-3.319000E-005	4.526000E-003	3.005000E-001	2.419000E-001	4.284000E-002	-5.397000E-003	5.066000E-003	7.356000E-005	-6.609000E-003	-1.617000E-004	-3.604000E-002	-4.196000E-002	1.675000E-001	3.664000E+000	-2.113000E+000
8	08/26/21	5.563000E-002	-4.715000E-003	3.581000E-002	-9.967000E-003	1.029000E-002	1.966000E-002	4.348000E-003	-4.734000E-004	-5.193000E-004	1.116000E-003	2.473000E-003	-3.498000E-002	5.201000E-003	6.614000E-004	-1.438000E-002	-4.993000E-002	-2.365000E-002	-1.979000E-001	-4.582000E-004	2.214000E-001	2.215000E-002	1.393000E-001	1.148000E-001	-1.190000E-002	5.373000E-003	9.630000E-004	1.533000E-002	7.022000E-003	-1.966000E-002	1.159000E-002	-2.896000E+000	8.154000E-003	2.455000E-001	4.078000E-001	3.207000E-001	-1.708000E-002	-4.496000E-002	7.161000E-004	3.060000E-002	-2.341000E-004	1.521000E-003	-1.796000E-002	8.776000E-002	-6.155000E+000	-5.167000E-001
8	08/27/21	9.689000E-003	-4.461000E-003	1.596000E-002	-7.614000E-002	1.133000E-002	4.083000E-003	3.446000E-003	2.953000E-003	-8.672000E-005	3.030000E-004	5.603000E-003	1.430000E-002	-1.865000E-002	3.012000E-004	1.665000E-002	-5.111000E-002	3.074000E-002	-7.331000E-003	1.866000E-004	2.312000E-001	2.144000E-002	1.227000E-001	-4.121000E-002	2.244000E-002	-2.252000E-003	-3.209000E-004	4.084000E-003	3.676000E-004	7.151000E-003	6.632000E-004	-1.978000E-004	-1.841000E-001	-4.095000E-001	2.281000E-002	3.722000E-002	2.185000E-003	2.425000E-002	3.330000E-004	1.683000E-002	6.547000E-004	-1.299000E-002	-1.187000E-002	1.636000E-002	-4.648000E+000	-7.375000E-001
8	08/28/21	-1.333000E-002	6.923000E-004	-5.140000E-003	-6.834000E-002	6.178000E-003	-7.056000E-004	1.932000E-003	-1.292000E-004	9.022000E-005	-1.474000E-004	5.668000E-003	-2.939000E-002	-2.742000E-003	3.661000E-005	4.432000E-002	-4.560000E-003	-4.592000E-002	1.643000E-001	6.472000E-005	2.126000E-001	8.899000E-003	1.168000E-001	-7.938000E-002	1.669000E-002	1.132000E-003	-7.488000E-004	3.644000E-003	1.209000E-003	5.732000E-003	3.178000E-003	-7.550000E-002	-2.739000E-001	6.185000E-002	4.578000E-001	1.402000E-001	1.871000E-002	7.155000E-002	1.424000E-004	-4.254000E-002	-1.213000E-004	-2.415000E-002	-1.729000E-002	2.165000E-002	-6.381000E+000	-6.343000E-001
8	08/29/21	-3.088000E-002	2.585000E-003	-3.978000E-003	-2.947000E-003	-8.761000E-003	-3.576000E-003	-2.465000E-004	1.803000E-004	1.536000E-004	-2.098000E-004	-5.755000E-004	5.613000E-002	-5.051000E-004	-1.322000E-003	-1.456000E-002	-5.173000E-002	3.418000E-002	-1.858000E-001	-4.263000E-004	1.460000E-001	9.295000E-003	8.120000E-002	1.645000E-002	-1.445000E-002	2.172000E-003	-1.055000E-003	5.976000E-003	-3.424000E-004	2.709000E-003	2.517000E-003	-5.577000E-003	-2.570000E-001	2.238000E-001	3.832000E-001	1.131000E-001	9.662000E-003	4.928000E-002	2.741000E-004	9.817000E-002	-2.440000E-004	-1.292000E-003	7.845000E-002	3.478000E-002	-6.982000E+000	-4.080000E-001
8	08/30/21	1.104000E-002	4.053000E-003	-1.435000E-002	-2.293000E-004	-1.010000E-003	1.100000E-003	3.651000E-006	4.612000E-005	3.822000E-005	-1.330000E-004	1.771000E-004	-1.692000E-003	-1.034000E-003	1.085000E-004	-8.926000E-003	2.572000E-003	5.156000E-003	3.530000E-002	-3.194000E-004	1.198000E-001	3.475000E-002	6.847000E-002	5.757000E-002	-1.200000E-002	-2.353000E-003	-6.644000E-004	-6.039000E-003	-3.534000E-003	-4.029000E-003	-3.691000E-003	-7.476000E-005	-3.321000E-004	-1.468000E-001	-1.395000E+000	-6.524000E-001	-4.951000E-003	-1.217000E-002	-4.895000E-004	-1.112000E-002	-3.178000E-004	2.140000E-002	3.526000E-003	4.320000E-005	4.987000E+001	8.748000E+000
8	08/31/21	-2.097000E-002	7.225000E-003	2.972000E-002	-8.868000E-003	-5.183000E-003	-1.752000E-003	4.677000E-004	-4.599000E-004	4.394000E-004	-2.860000E-004	-2.795000E-003	-9.828000E-002	-3.533000E-002	2.860000E-002	5.108000E-002	1.360000E-001	-3.002000E-002	6.796000E-003	-1.401000E-003	3.334000E-002	6.046000E-003	-9.573000E-003	-3.886000E-002	-4.833000E-002	-2.105000E-004	-4.039000E-004	1.432000E-002	5.738000E-003	8.848000E-003	6.752000E-003	-3.803000E-002	-3.499000E-001	-1.714000E-001	1.054000E+000	3.976000E-001	1.437000E-002	5.289000E-002	3.671000E-004	-7.799000E-002	2.880000E-003	4.516000E-002	-4.716000E-002	-6.661000E-003	-3.225000E+000	7.758000E-001
8	09/01/21	-3.174000E-003	-3.327000E-003	1.607000E-002	-2.526000E-002	9.303000E-003	-3.610000E-003	-1.013000E-003	-6.651000E-004	3.347000E-004	3.003000E-004	4.393000E-003	-3.825000E-002	2.881000E-001	6.390000E-003	-8.819000E-002	4.740000E-002	-7.080000E-003	-2.329000E-002	-9.462000E-004	-7.556000E-002	-8.183000E-003	1.390000E-002	2.967000E-002	-3.960000E-002	-4.045000E-003	-1.282000E-003	-7.075000E-003	-3.870000E-003	2.120000E-003	7.172000E-003	-2.222000E-005	4.913000E-002	4.916000E-002	6.107000E-001	3.082000E-001	1.650000E-002	5.147000E-002	8.257000E-004	-2.715000E-002	8.051000E-004	3.302000E-001	7.408000E-003	-1.614000E-002	1.443000E+001	-2.117000E-002
8	09/02/21	5.199000E-003	-3.441000E-003	7.018000E-002	8.929000E-003	1.542000E-003	-3.147000E-003	-1.618000E-003	-6.168000E-004	2.171000E-004	-3.432000E-004	6.947000E-003	-3.208000E-002	6.384000E-002	-1.517000E-003	2.621000E-002	9.174000E-002	-1.058000E-002	3.526000E-002	-1.550000E-003	4.698000E-002	-2.298000E-003	5.427000E-002	3.035000E-002	-5.919000E-002	-5.535000E-003	-1.333000E-003	-3.112000E-003	-5.210000E-003	-4.837000E-003	2.299000E-003	7.192000E-002	1.555000E-001	-1.618000E-001	2.908000E-001	-1.105000E-001	1.647000E-002	6.121000E-002	3.636000E-004	1.534000E-003	1.993000E-003	1.209000E-001	-1.142000E-002	-1.641000E-002	-2.922000E+000	1.579000E+000
8	09/03/21	2.405000E-002	-2.769000E-003	-1.824000E-003	-3.391000E-002	2.869000E-003	-6.236000E-003	1.405000E-003	3.139000E-003	2.646000E-004	-2.003000E-004	5.111000E-003	4.697000E-002	4.401000E-002	-3.641000E-003	-2.010000E-002	-2.408000E-002	1.154000E-002	-1.586000E-002	2.438000E-003	-1.413000E-001	7.322000E-002	4.485000E-002	-1.530000E-002	-2.625000E-003	-3.070000E-003	-1.797000E-003	-6.068000E-003	-4.964000E-003	-7.950000E-003	-6.393000E-003	2.592000E-001	5.590000E-001	-7.911000E-002	4.323000E-001	2.761000E-001	-3.796000E-003	-8.595000E-003	8.088000E-006	8.109000E-002	-8.061000E-004	3.887000E-002	3.641000E-002	-1.064000E-002	1.446000E+001	5.196000E+000
8	09/04/21	1.039000E-002	4.087000E-003	-1.897000E-002	-4.499000E-003	-2.059000E-003	-8.158000E-005	-1.988000E-004	2.742000E-005	4.179000E-005	-1.435000E-004	2.115000E-004	-2.910000E-003	-1.130000E-003	1.325000E-004	-1.075000E-002	9.750000E-004	3.997000E-003	3.592000E-002	-4.582000E-004	1.898000E-001	2.290000E-002	1.970000E-001	5.777000E-002	-1.291000E-002	-2.491000E-003	-7.483000E-004	-6.301000E-003	-3.698000E-003	-4.520000E-003	-4.047000E-003	-6.422000E-005	-5.425000E-004	-1.648000E-001	-1.560000E+000	-7.213000E-001	-6.012000E-003	-1.477000E-002	-5.380000E-004	-1.544000E-002	-3.428000E-004	2.182000E-002	4.159000E-003	4.867000E-005	1.832000E+001	3.434000E-001
8	09/05/21	-9.801000E-003	-1.794000E-003	1.740000E-002	1.757000E-002	-4.614000E-003	-1.450000E-003	2.060000E-003	-5.231000E-004	1.897000E-004	-1.517000E-004	-3.865000E-005	-8.845000E-003	4.144000E-003	-4.375000E-004	1.115000E-002	-1.517000E-002	1.004000E-004	-1.050000E-001	5.175000E-004	3.752000E-002	-4.453000E-004	6.326000E-002	-1.077000E-001	4.006000E-005	-6.554000E-004	5.734000E-005	1.061000E-003	6.476000E-004	3.125000E-003	4.988000E-003	-5.975000E-002	-7.357000E-002	7.885000E-002	9.073000E-002	2.118000E-002	1.099000E-003	1.577000E-002	-6.340000E-004	2.540000E-002	2.908000E-004	3.603000E-003	1.593000E-003	-8.879000E-004	-6.137000E+000	1.063000E-002
8	09/06/21	-3.127000E-002	9.493000E-004	-7.179000E-003	8.803000E-002	-1.551000E-002	-1.098000E-002	7.574000E-004	9.226000E-004	2.127000E-004	-1.952000E-004	-2.613000E-003	-5.012000E-002	5.048000E-002	-4.701000E-003	2.160000E-002	5.883000E-003	-2.237000E-002	8.753000E-002	3.375000E-003	-1.751000E-001	7.229000E-004	1.013000E-001	-1.870000E-002	3.647000E-002	4.540000E-003	-7.604000E-005	6.942000E-003	5.276000E-003	-2.260000E-003	-7.742000E-004	2.633000E-001	3.807000E-001	1.031000E-001	4.860000E-001	3.194000E-001	-6.112000E-003	-1.531000E-003	-1.385000E-004	4.930000E-002	-9.436000E-004	5.990000E-002	2.541000E-004	-6.508000E-003	-3.626000E-002	7.749000E-002
8	09/07/21	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002
8	09/08/21	-2.712000E-003	-3.775000E-003	-2.166000E-002	-2.665000E-002	-4.643000E-003	-6.763000E-003	1.130000E-003	-8.313000E-004	4.482000E-004	-2.168000E-004	6.044000E-003	-6.731000E-002	-6.213000E-003	7.646000E-003	7.793000E-002	1.040000E-001	2.999000E-003	-5.145000E-002	-6.366000E-004	-1.555000E-001	2.105000E-003	3.978000E-002	-7.189000E-002	-2.775000E-002	-3.748000E-003	1.017000E-003	-8.116000E-003	-4.354000E-003	-5.857000E-003	5.495000E-003	-5.593000E-002	2.391000E-001	1.229000E-001	-8.205000E-001	-4.562000E-001	-1.549000E-002	-2.419000E-002	-3.684000E-004	5.599000E-002	-9.136000E-004	-2.458000E-002	3.649000E-002	1.450000E-002	6.518000E+000	2.853000E+000
8	09/09/21	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002
8	09/10/21	3.329000E-003	-3.238000E-003	-2.633000E-002	8.398000E-002	-1.572000E-002	-1.166000E-002	-3.330000E-004	3.467000E-004	1.666000E-003	-8.672000E-004	1.234000E-002	-3.684000E-002	4.074000E-002	-2.165000E-003	-3.112000E-002	3.178000E-002	-4.379000E-003	1.530000E-002	2.863000E-003	-2.114000E-002	-4.723000E-003	-2.292000E-002	-4.785000E-002	-7.484000E-003	3.444000E-004	-1.545000E-003	-1.053000E-002	-3.755000E-003	1.005000E-001	2.373000E-003	-1.155000E-001	-5.928000E-003	6.049000E-002	-1.721000E-002	-1.130000E-001	3.201000E-003	1.817000E-002	-2.522000E-004	1.396000E-001	1.112000E-003	5.066000E-002	1.342000E-002	-1.958000E-002	-1.860000E+001	-4.098000E+000
8	09/11/21	4.231000E-003	2.065000E-003	2.950000E-002	1.357000E-001	1.326000E-002	4.377000E-003	-1.191000E-002	-3.929000E-003	-2.549000E-005	6.794000E-003	-4.036000E-004	9.332000E-002	-5.934000E-003	-3.886000E-004	2.864000E-002	5.710000E-004	8.789000E-002	-9.064000E-002	4.275000E-003	-1.304000E-001	-3.108000E-002	-5.812000E-002	5.972000E-001	7.047000E-003	4.297000E-005	1.665000E-003	4.426000E-003	1.191000E-003	1.015000E-002	1.245000E-002	2.588000E-002	-3.531000E-001	7.406000E-004	-1.293000E+000	-8.398000E-001	-7.679000E-004	1.011000E-002	-4.229000E-004	-1.152000E-001	5.464000E-004	-1.094000E-002	-1.177000E-002	-7.925000E-003	-1.381000E+000	8.046000E-001
