**** Analysis Summary ****

Time of run: ,04/04/23 13:11
Concentration file: ,C:\Users\Shenglun\OneDrive - University of California, Davis\Documents\LA_2021_summer\VCP sampling\PMF_data\PMF_input_conc_cor_v2.csv
Uncertainty file: ,C:\Users\Shenglun\OneDrive - University of California, Davis\Documents\LA_2021_summer\VCP sampling\PMF_data\PMF_input_uncertainty_cor_v2.csv
Configuration file: ,


**** Input Data Statistics ****

Species,Category,S/N,Min,25th,Median,75th,Max,% Modeled Samples,% Raw Samples
14,11593.43443,294.18701,2963.13150,2965.80949,295.05019,2655.15814,6002.00505,11790.75276,11593.97707,12360.02360,999.76016,12534.98894,6002.14420,
15,12921.11604,1846.92829,2721.97073,2725.62994,1849.75392,3505.91198,7447.55957,13080.97667,12921.10900,13606.43030,201.84833,13412.77349,7444.94766,1187.76165,
16,11651.63684,1933.90074,1690.25060,1689.60934,1936.09993,573.85901,5172.97331,11852.44288,11652.13781,11680.12281,3194.33614,11675.57676,5171.87501,2170.16096,3390.12093,
17,0.01434,11509.71584,13152.24815,13153.73156,11506.24853,11576.51229,8355.09367,96.64923,0.01770,5555.01515,12750.72384,6193.48513,8355.83409,11592.40770,12920.19525,11651.28812,
18,0.02339,11512.60104,13152.70537,13154.20214,11509.14274,11578.79394,8356.88042,95.51834,0.01766,5555.37831,12752.15431,6193.80812,8357.60764,11595.19636,12921.51421,11653.55978,0.03942,
19,0.01044,11512.31509,13153.33602,13154.82724,11508.84628,11579.00952,8356.57399,95.48721,0.01368,5555.38636,12752.97438,6193.55019,8357.31216,11595.14471,12922.43555,11653.70334,0.03072,0.01777,
20,10469.26245,1417.82569,3362.13710,3363.78087,1417.07769,1317.62654,5024.41446,10735.81881,10469.52157,11080.17212,2505.47024,11765.91904,5022.11527,1569.20568,2662.88214,1648.10411,10468.50236,10471.85760,10472.03952,

Sum of d across all species for each base run pair (D)
Run #            Run #,Dichloromethane,Chloroform  ,Trichlorofluoromethane,Dichlorodifluoromethane,Carbon Tetrachloride,1_1_2-Trichlorotrifluoroethane,1_2-Dichloro-1_1_2_2-tetrafluoroethane,Tetrachloroethene,1_2-Dichlorobenzene,1_4-Dichlorobenzene,PCBTF       ,N-Butane    ,Isobutane   ,N-Pentane   ,Isopentane  ,2-Methyl pentane,Butene      ,Propylene   ,cis-2-Pentene,Isoprene    ,alpha-Pinene,MVK         ,Benzene     ,Toluene     ,Ethylbenzene,Propylbenzene,m_p-Xylene  ,o-Xylene    ,p-Isopropyl Toluene,Naphthalene ,Methanol    ,Ethanol     ,Phenol      ,Formaldehyde,Acetaldehyde,Isovaleraldehyde,Hexaldehyde ,m_p-Tolualdehyde,Phenylacetaldehyde,Cyclohexanone,Methyl acetate,n-Butyl acetate,D5-Siloxane ,
2                    1,21.01440,41.80385,206.69761,204.80123,62.24482,48.54167,518.77701,46.59045,1988.90514,4598.70167,174.42725,165.06409,194.80318,93.90913,345.82308,128.02990,43.76983,140.28087,30.98705,75.62604,36.82437,95.53747,28.65402,24.44903,29.04568,20.35356,254.67618,54.62388,292.24698,112.64135,6.99647,4.67763,234.24773,9.85510,21.68922,116.51550,167.33239,44.16524,52.94847,217.41177,52.95175,371.04505,130.79108,
3                    1,34.19398,42.26582,230.79521,226.18603,104.10748,46.33649,563.92322,96.57031,2221.10832,4429.06515,144.22788,224.49924,87.13048,93.63608,384.40905,256.22347,62.86340,126.58784,56.48497,46.08318,23.47098,67.23557,33.43965,30.62748,35.77945,28.91864,301.05281,77.39305,1068.07663,114.52863,7.38337,3.41386,228.71288,22.96668,23.68047,138.48910,217.09762,52.64469,76.32672,189.61402,36.10567,579.76336,319.05522,
3                    2,6.54875,16.62477,21.26364,32.70065,47.01690,10.82442,16.92493,20.60998,79.42011,582.73517,52.35203,41.29883,87.14602,26.03578,112.70696,125.60655,12.56928,61.11569,31.48925,38.03902,15.88937,49.42239,21.82377,6.86210,7.16560,7.96110,132.22516,25.17147,451.15387,67.14276,0.34990,2.76838,59.56321,14.71257,9.73843,24.42991,45.78383,20.41373,29.34751,45.64654,18.86363,292.23294,103.71022,
4                    1,34.24150,42.24221,230.44456,226.62702,104.63526,46.37154,564.63659,96.60191,2222.00712,4429.47899,144.53665,224.24882,87.32573,93.63553,384.85623,255.16206,62.81299,126.61839,56.53168,45.88347,23.39833,67.02325,33.46386,30.69908,35.82331,28.94617,300.93311,77.37478,1068.24182,114.37296,7.40400,3.41767,229.13587,22.98924,23.66898,138.47623,217.12993,52.62622,76.26603,188.85168,36.14574,579.74051,318.93985,
4                    2,6.56512,16.64823,21.31360,32.78500,47.46884,10.88429,16.93426,20.64792,79.64934,584.47463,52.13856,41.26412,87.09030,26.13961,113.15166,124.58364,12.59278,61.31310,31.53128,38.05195,15.91059,49.42665,21.83103,6.84714,7.13471,7.95956,132.27363,25.07749,451.51208,67.07207,0.35306,2.77500,59.44948,14.72939,9.72138,24.36272,45.74235,20.40819,29.39980,45.68663,18.88658,292.01229,103.56844,
4                    3,0.00034,0.00048,0.00215,0.00591,0.00356,0.00247,0.00305,0.00028,0.00185,0.00206,0.00452,0.00058,0.00096,0.00183,0.00399,0.00599,0.00023,0.00168,0.00114,0.00074,0.00050,0.00117,0.00083,0.00066,0.00088,0.00029,0.00256,0.00169,0.00193,0.00204,0.00078,0.00026,0.00203,0.00018,0.00032,0.00207,0.00305,0.00056,0.00190,0.00545,0.00182,0.00230,0.00132,
5                    1,21.02417,41.75160,206.59444,205.10702,61.78124,48.53462,519.46111,46.39275,1988.56463,4598.16245,174.25486,164.93449,194.78020,93.81410,345.35895,127.64924,43.73865,140.30245,30.98625,75.65968,36.82142,95.48740,28.64152,24.43210,29.04482,20.36619,254.69331,54.52630,291.56858,112.31491,6.98438,4.67488,234.35585,9.84207,21.65841,116.62846,167.48859,44.13837,52.82422,217.41189,52.88120,370.84231,130.53639,
5                    2,0.00073,0.00085,0.00317,0.00492,0.00662,0.00388,0.00369,0.00049,0.00310,0.00110,0.00235,0.00057,0.00141,0.00170,0.00199,0.00160,0.00026,0.00153,0.00118,0.00062,0.00021,0.00112,0.00045,0.00019,0.00023,0.00017,0.00138,0.00086,0.00215,0.00532,0.00145,0.00037,0.00086,0.00021,0.00017,0.00215,0.00274,0.00030,0.00180,0.00233,0.00118,0.00101,0.00206,
5                    3,6.55428,16.64129,21.43712,32.92768,47.34183,10.86677,17.02831,20.75323,80.15157,582.52086,52.43173,41.33498,87.13457,26.03002,112.61141,125.91313,12.62064,61.08273,31.42172,38.15289,15.90436,49.52561,21.86457,6.86600,7.18303,7.97963,132.29106,25.24810,452.41496,67.10032,0.35254,2.75868,59.68548,14.74524,9.76628,24.60051,45.88887,20.47207,29.39236,45.87349,18.87765,292.52927,104.09908,
5                    4,6.57009,16.66415,21.48728,33.00778,47.79424,10.92158,17.03475,20.79110,80.38115,584.25964,52.21567,41.30036,87.07851,26.13202,113.05564,124.88889,12.64413,61.28012,31.46230,38.16537,15.92546,49.52883,21.87183,6.85095,7.15207,7.97809,132.33890,25.15382,452.77368,67.02803,0.35395,2.76527,59.57153,14.76199,9.74919,24.53101,45.84521,20.46653,29.44227,45.91074,18.89958,292.30740,103.95721,
6                    1,24.92357,20.14877,147.29077,172.01552,67.62118,33.97839,511.75297,81.17428,2210.15692,4402.78162,120.38577,220.62414,98.30962,96.21067,271.56791,139.30395,54.76256,96.49926,28.86682,29.33393,15.00844,44.81810,24.27637,27.55185,34.38353,19.45167,341.17138,79.64710,338.06186,114.36034,4.50357,2.56654,120.91373,20.22324,21.87488,166.71815,362.06853,52.13732,65.23821,172.20284,41.98122,517.34797,162.68128,
6                    2,4.87056,21.60298,27.06860,46.11827,29.95154,10.76734,49.67147,13.41409,37.78318,384.73237,43.55563,24.79293,70.93109,26.93189,129.27315,64.03058,8.98119,47.92899,20.58980,45.39773,22.36872,56.80250,37.56461,11.13608,13.48446,11.61548,101.25235,32.48314,97.52668,70.59636,1.13617,2.37297,121.60457,13.76283,13.01295,33.89467,125.85511,23.66623,19.80606,103.76013,47.83623,278.90806,71.66832,
6                    3,6.47356,12.52775,19.38351,37.41025,18.78189,4.27069,53.51709,4.89171,25.00316,25.46931,18.76606,10.82975,28.88140,15.56709,59.23929,90.35259,3.26277,16.43351,13.93048,14.40821,6.17379,20.89472,12.22103,10.32838,10.15336,10.17052,32.88875,17.39823,349.42840,16.55873,1.18881,1.30688,79.81494,2.48857,3.78188,25.06138,86.56502,7.34929,10.87116,43.45251,20.83469,94.83556,148.88081,
6                    4,6.46827,12.48298,19.31409,37.57083,18.89847,4.30291,53.70113,4.89201,25.09016,25.79834,18.61242,10.85271,28.96058,15.66224,59.47922,89.37104,3.28883,16.49646,13.97948,14.33768,6.13667,20.83606,12.16586,10.28758,10.09073,10.14709,33.03873,17.32852,349.52939,16.53123,1.20132,1.31280,80.09867,2.47974,3.76262,24.96149,86.41018,7.33580,10.88521,43.19343,20.79698,94.63112,148.67327,
6                    5,4.85240,21.57359,27.13362,46.38289,30.25449,10.82815,49.77159,13.51840,38.06500,384.52815,43.56976,24.84217,70.99602,26.98176,129.16783,64.17522,9.02689,47.92668,20.55266,45.46691,22.37776,56.82895,37.59413,11.11720,13.47516,11.62031,101.28639,32.48810,97.81908,70.59346,1.13316,2.37050,121.71479,13.77895,13.03777,33.98282,125.58613,23.71388,19.79744,103.93748,47.87656,279.07658,71.89447,
7                    1,26.96995,22.93017,104.51456,153.03879,25.35397,27.10635,584.02641,10.65267,250.39583,4352.01874,101.63738,205.28522,47.65113,86.56378,319.54830,75.18084,56.73357,61.50365,51.13881,14.68966,11.18179,22.36246,34.95282,17.06079,22.61136,14.43985,326.94736,52.32916,95.02811,107.76345,2.62214,5.09714,46.45044,12.00414,14.67286,158.65507,238.14323,40.61864,37.94724,87.21024,42.66264,298.20994,89.17105,
7                    2,4.44100,22.06270,66.65617,96.46028,52.25768,26.92175,54.98374,32.11891,1998.21484,382.58998,78.74625,228.78830,170.33978,64.47972,234.27935,59.69341,70.20716,70.96062,17.13860,76.43152,39.18482,98.58780,29.11880,16.49962,13.84856,19.29698,368.58090,45.90064,342.02039,130.08061,2.82861,3.82632,138.49170,12.97468,10.43373,62.58618,143.54475,18.14931,21.33617,87.48394,41.85826,261.42501,53.05023,
7                    3,7.94946,38.70636,85.63719,84.05585,115.70453,22.20533,51.61045,81.13103,2094.99748,216.38079,91.01832,210.53912,60.02043,52.27836,200.60344,152.53432,67.04360,42.40749,37.99561,30.58567,16.70651,40.05418,20.84364,16.45111,12.79472,18.49195,169.35760,36.43426,1016.51121,83.31554,2.73453,5.07247,140.00719,14.65791,8.05890,58.94676,142.08065,24.80403,41.97375,106.72731,38.44165,288.14199,183.18715,
7                    4,7.95608,38.64801,85.39889,83.96778,116.31781,22.14534,51.52851,81.17637,2095.93181,216.91471,91.07878,210.20525,60.14057,52.18851,201.23478,151.46437,66.88195,42.49889,38.00627,30.43675,16.64294,39.88774,20.74688,16.48755,12.82909,18.48024,168.88279,36.37959,1016.66760,82.92234,2.73740,5.08771,140.26815,14.65857,8.03521,58.91383,141.99505,24.75809,41.94542,106.37217,38.41392,287.83172,183.05567,
7                    5,4.44386,22.02239,66.89160,96.54416,51.62664,26.86838,54.93078,31.95102,1998.54444,382.45569,78.43204,228.57856,170.22520,64.33712,233.84937,59.57510,70.20577,71.00307,17.16955,76.49820,39.18122,98.60440,29.15956,16.47864,13.85359,19.34428,368.63728,45.89792,341.37228,129.90842,2.81885,3.83264,138.52390,12.98368,10.43016,62.66648,143.58871,18.14820,21.30938,87.39194,41.94758,261.17353,53.04427,
7                    6,3.21573,20.22948,67.47489,112.19181,78.93674,21.73429,62.36194,66.65239,2136.47412,176.11585,73.67220,245.64976,75.16667,51.75727,209.05074,80.86932,75.18467,35.82920,32.66277,22.00742,12.23423,32.73545,12.59076,16.56549,15.20995,18.33848,258.06251,51.71245,368.57694,71.19824,2.76550,3.36191,77.21048,16.12681,8.08302,70.94356,180.57586,19.46511,25.30435,111.97774,33.32299,242.16064,60.24057,
8                    1,0.71858,1.21378,2.11293,3.75263,0.70452,0.85671,7.24528,0.65625,1.60410,0.52894,1.71831,5.73563,2.19785,7.98453,4.99187,3.35846,2.68847,3.10217,1.21062,0.92219,0.36754,1.46820,2.67181,0.23623,0.29983,0.45858,2.52381,0.63009,3.21242,2.04854,0.10107,0.11884,6.50631,0.37371,0.48551,1.78033,3.44179,2.46018,1.13590,2.49638,0.77488,7.02223,2.36272,
8                    2,26.22568,44.63181,202.27126,195.40604,65.06857,46.56642,487.93915,53.38128,1969.14291,4603.24408,184.90653,151.11393,208.58008,136.79353,386.78655,144.31300,37.40810,153.01493,27.55924,82.11118,39.56438,100.71683,25.30575,26.09700,31.41205,19.19498,251.26557,59.90233,286.45503,116.12521,6.40865,4.60445,262.25597,11.63144,23.84926,124.71575,173.37446,55.44495,61.50825,225.63730,58.10737,428.24641,120.49116,
8                    3,40.27853,40.71905,226.22076,218.46345,105.70481,43.75775,534.33915,103.37595,2205.38601,4421.96582,157.44780,202.50250,99.72639,125.99269,430.63561,274.38326,51.07985,136.05415,49.39591,49.43081,24.88008,68.07625,38.00602,32.56608,38.95567,28.06603,289.39700,84.29132,1023.61634,110.84152,6.71357,3.04361,260.36169,24.79046,23.68627,143.02292,219.61821,59.28493,86.69436,203.18179,39.47113,628.13078,298.42414,
8                    4,40.33361,40.70969,225.85009,218.84530,106.23988,43.78282,535.05375,103.40854,2206.28398,4422.35482,157.74063,202.22388,99.93743,126.00722,431.07925,273.34135,51.01401,136.06559,49.45347,49.22832,24.80794,67.85690,38.04468,32.64003,38.99979,28.09659,289.30388,84.27181,1023.77218,110.66322,6.73261,3.04716,260.77993,24.81344,23.68230,143.03037,219.66572,59.26550,86.61483,202.39780,39.48888,628.12694,298.33437,
8                    5,26.24022,44.59499,202.17629,195.70387,64.56759,46.55968,488.60146,53.17657,1968.77139,4602.69545,184.70110,150.98477,208.56932,136.68561,386.29995,143.90064,37.39435,153.02808,27.57468,82.14561,39.56055,100.68037,25.27172,26.07867,31.40845,19.19817,251.26220,59.79780,285.80294,115.75568,6.39577,4.60003,262.41393,11.61437,23.81978,124.82452,173.51171,55.41317,61.36829,225.62853,58.02646,428.01948,120.23312,
8                    6,31.21941,21.65809,144.50708,166.24010,70.40509,31.99788,489.82769,88.47148,2192.69789,4398.55528,131.89914,201.86260,111.59771,131.53517,310.39476,158.28609,45.40722,106.07654,26.21467,31.94721,16.18363,45.99365,33.67146,29.23302,37.53862,20.21145,333.67958,88.54563,332.53629,110.47438,3.97690,2.60580,161.85321,22.17733,21.70388,178.49749,377.18489,59.56308,76.30835,196.06245,44.52087,555.10382,158.95556,
8                    7,33.74531,29.34407,96.94603,138.50252,26.77303,24.74632,567.69695,13.62940,260.41703,4341.34535,106.89529,167.07963,56.90606,120.90873,340.98678,94.25334,49.51565,68.18916,45.75345,15.13030,11.45192,21.34987,43.18756,18.50472,25.25686,15.13816,311.49871,57.06949,77.46807,99.99011,2.28798,5.33689,73.28161,11.70292,16.35613,164.54584,243.43428,51.62157,47.80517,98.20871,45.04566,330.75293,85.37701,
9                    1,0.00008,0.00009,0.00020,0.00059,0.00024,0.00017,0.00077,0.00004,0.00021,0.00016,0.00012,0.00048,0.00017,0.00018,0.00014,0.00016,0.00005,0.00024,0.00006,0.00009,0.00004,0.00011,0.00006,0.00003,0.00003,0.00004,0.00019,0.00004,0.00036,0.00024,0.00023,0.00004,0.00014,0.00003,0.00003,0.00009,0.00023,0.00006,0.00015,0.00006,0.00006,0.00013,0.00032,
9                    2,21.00634,41.81156,206.75428,204.62547,62.26387,48.55871,519.34394,46.58834,1988.75463,4599.31184,174.36119,165.16863,194.88935,93.81953,345.84471,128.02985,43.79323,140.38144,31.01178,75.60017,36.80495,95.49386,28.66951,24.44998,29.04930,20.34728,254.71260,54.61901,292.00512,112.53256,6.99794,4.68072,234.29980,9.86312,21.68221,116.48925,167.34289,44.15589,52.97352,217.38010,52.96833,370.92358,130.73860,
9                    3,34.18069,42.28468,230.87907,225.98138,104.07160,46.35984,564.53207,96.54902,2220.95052,4429.65064,144.23055,224.59224,87.21172,93.56251,384.47752,256.21358,62.90275,126.67074,56.52093,46.07813,23.46328,67.21833,33.45920,30.62869,35.78549,28.91217,301.11207,77.38981,1067.39506,114.48243,7.38599,3.41514,228.75149,22.97965,23.67869,138.47902,217.11578,52.61077,76.30896,189.54882,36.11138,579.62703,318.95860,
9                    4,34.22804,42.26096,230.52794,226.42096,104.59849,46.39434,565.24516,96.58059,2221.84948,4430.06443,144.53884,224.34191,87.40714,93.56197,384.92460,255.15210,62.85235,126.70085,56.56752,45.87845,23.39059,67.00605,33.48347,30.70026,35.82935,28.93975,300.99256,77.37154,1067.55982,114.32641,7.40596,3.41899,229.17468,23.00219,23.66714,138.46598,217.14772,52.59233,76.24783,188.78643,36.15151,579.60426,318.84345,
9                    5,21.01587,41.75917,206.65043,204.93035,61.79935,48.55086,520.02741,46.39067,1988.41376,4598.77255,174.18849,165.03928,194.86659,93.72449,345.38074,127.64909,43.76195,140.40306,31.01093,75.63375,36.80197,95.44377,28.65703,24.43304,29.04842,20.35988,254.72937,54.52141,291.32723,112.20509,6.98493,4.67793,234.40769,9.85004,21.65139,116.60193,167.49857,44.12906,52.84871,217.38023,52.89785,370.72093,130.48365,
9                    6,24.90738,20.16277,147.35482,171.87759,67.60904,33.99504,512.21809,81.15468,2209.98248,4403.37167,120.37711,220.69389,98.34885,96.12050,271.57664,139.30350,54.79598,96.59847,28.88952,29.33177,15.00382,44.79635,24.28368,27.55003,34.37812,19.45140,341.19341,79.63002,337.84019,114.34527,4.50469,2.56779,120.92210,20.23378,21.87185,166.68200,361.99157,52.10215,65.22858,172.09676,41.99233,517.21800,162.59958,
9                    7,26.96030,22.93414,104.55872,152.82729,25.37130,27.11862,584.58477,10.65101,250.30833,4352.57844,101.57366,205.43774,47.68975,86.45530,319.53724,75.14508,56.76280,61.55414,51.17898,14.69873,11.18628,22.36269,34.94522,17.05950,22.61130,14.44422,327.01084,52.32620,95.00373,107.76627,2.62478,5.10373,46.48043,12.01059,14.66924,158.61866,238.11806,40.59731,37.96136,87.18786,42.69298,298.09550,89.09445,
9                    8,0.72101,1.21843,2.10453,3.72938,0.70246,0.85776,7.27292,0.65565,1.59153,0.52701,1.71306,5.75438,2.18902,8.02025,4.98458,3.37111,2.69855,3.09567,1.21700,0.92393,0.36886,1.46821,2.67443,0.23542,0.30034,0.45523,2.52273,0.63190,3.19183,2.05162,0.10128,0.11949,6.50801,0.37284,0.48847,1.78707,3.45297,2.46454,1.13592,2.51064,0.77339,7.02742,2.34308,
10                    1,35.90552,21.10752,97.46513,72.17587,27.85429,34.29584,408.40308,44.24451,417.65485,78.11355,529.05758,274.65928,46.83050,196.31433,185.63481,121.63196,123.29462,58.90273,42.53263,15.97029,14.27689,20.34515,94.56484,86.56055,91.02906,37.75595,419.89845,80.34228,86.75144,90.72564,2.63931,3.74134,142.04637,13.84648,34.07701,168.12808,258.47758,64.38029,39.51899,238.81397,75.81288,542.06125,117.58398,
